pincode,city,avg_rainfall,heavy_rain_days,avg_wind_speed,avg_pressure,storm_days,avg_aqi,disruption_frequency_score,cluster,zone_risk_tier
545405,Hyderabad,-11.38,5,14.77,1009.65,3,104.63,0.5227471108054208,0,3
888819,Kolkata,5.24,4,13.42,1008.69,0,108.96,0.5227604445233156,0,3
711474,Lucknow,5.14,8,14.6,1003.91,0,103.64,0.5227836387395721,0,3
524094,Chennai,-8.53,9,15.17,1007.26,3,99.31,0.5228177664988544,1,3
753205,Lucknow,10.02,5,16.38,1006.6,0,107.65,0.52282558960376,0,3
708982,Ahmedabad,15.28,13,19.58,1007.94,7,89.98,0.522846430083924,1,3
356059,Chennai,2.45,9,18.36,1010.6,6,96.32,0.5228792758313279,1,3
777370,Pune,7.18,3,18.55,1012.19,0,110.33,0.5229075456850674,0,3
142004,Pune,21.59,9,18.24,1006.36,1,101.34,0.5229382754736942,1,3
245131,Kolkata,0.33,4,17.78,1009.21,0,109.01,0.5229873733111743,0,3
435872,Ahmedabad,11.84,18,12.04,1008.58,4,86.35,0.5229879488120948,1,3
518373,Delhi,0.26,0,21.48,1007.12,0,114.35,0.5230179913098867,0,3
218152,Chennai,1.27,15,21.66,1008.9,4,90.36,0.5230437596055593,1,3
417329,Hyderabad,16.79,2,18.26,1007.56,0,111.7,0.5230766794150146,0,3
469038,Delhi,23.18,0,20.06,1010.59,1,113.39,0.5231895143597382,0,3
581894,Chennai,-4.67,5,19.54,1012.42,6,101.74,0.5232721670533486,1,3
588983,Bengaluru,1.82,6,19.65,1009.03,0,106.42,0.5233028437179857,0,3
261562,Pune,11.81,0,20.2,1010.57,0,114.42,0.5233356716670012,0,3
587192,Chennai,8.43,24,21.09,1005.52,5,77.43,0.5233785875887055,1,3
535970,Hyderabad,-7.62,5,18.35,1012.56,0,107.77,0.5234114298926504,0,3
841122,Kolkata,14.89,6,10.7,1006.0,0,106.45,0.5234370013404093,0,3
940010,Hyderabad,-1.28,0,16.81,1013.35,0,114.45,0.5234401836903477,0,3
659572,Kolkata,8.82,7,21.57,1006.26,0,105.11,0.523448092751511,0,3
368214,Ahmedabad,7.79,6,11.53,1007.58,1,105.45,0.523451372385007,0,3
304607,Jaipur,-8.92,0,15.2,1012.09,3,111.45,0.5234550964824658,0,3
322086,Lucknow,23.8,11,14.53,1004.7,1,98.79,0.5234672349649961,1,3
200331,Ahmedabad,-3.93,16,19.41,1010.2,6,87.12,0.5234852363207757,1,3
419394,Delhi,-9.69,2,15.58,1006.95,0,111.79,0.523490910869477,0,3
835499,Hyderabad,15.18,2,18.97,1008.56,1,110.79,0.5235076768063028,0,3
975522,Delhi,2.97,0,18.06,1010.94,3,111.48,0.523574428303873,0,3
987110,Jaipur,-0.07,0,15.95,1008.58,0,114.48,0.5236000684760295,0,3
827213,Bengaluru,13.09,0,14.98,1011.61,1,113.5,0.5236689834512493,0,3
571635,Hyderabad,25.29,0,10.92,1008.13,2,112.5,0.5237045553275882,0,3
822858,Chennai,19.79,13,14.63,1005.2,5,92.17,0.5237201462113069,1,3
208976,Chennai,7.21,6,17.75,1008.3,7,99.51,0.5237359922969352,1,3
829386,Delhi,-5.47,0,18.98,1012.05,6,108.51,0.5237456668843582,0,3
731718,Ahmedabad,20.42,22,17.12,1009.29,0,85.19,0.5237780173076265,1,3
875679,Delhi,-14.2,5,20.18,1004.73,1,106.86,0.5238163396844546,0,3
883586,Pune,5.53,0,20.64,1011.48,0,114.54,0.523871498532211,0,3
931420,Ahmedabad,-2.07,16,18.21,1011.81,3,90.21,0.5239026215696574,1,3
821942,Ahmedabad,-3.67,15,21.87,1009.1,4,90.55,0.5239091716778701,1,3
514337,Kolkata,-21.11,14,11.19,1007.7,4,91.89,0.523965011031278,1,3
906010,Delhi,9.73,11,19.06,1007.23,0,99.9,0.5239834775944872,1,3
777308,Ahmedabad,-2.89,15,16.93,1006.06,0,94.57,0.5239979173420742,1,3
969634,Hyderabad,7.22,4,13.16,1013.17,0,109.25,0.5240635269199303,0,3
867979,Hyderabad,16.06,0,8.63,1012.33,0,114.6,0.5241328078084222,0,3
232315,Hyderabad,1.75,4,13.97,1014.72,0,109.27,0.5241412911577177,0,3
297132,Bengaluru,-27.56,2,22.56,1009.77,0,111.94,0.5241593186562097,0,3
216587,Lucknow,1.28,5,11.23,1005.98,0,107.94,0.5241659941596358,0,3
979988,Bengaluru,6.46,6,19.54,1012.91,1,105.61,0.5241812060507328,0,3
699378,Ahmedabad,-4.81,16,11.7,1007.62,0,93.28,0.5241961798874539,1,3
875584,Pune,-13.24,10,19.53,1011.75,0,101.29,0.5242481115971184,0,3
486996,Jaipur,-18.59,4,20.68,1004.96,0,109.29,0.5242506966171206,0,3
154714,Pune,-4.35,0,19.58,1012.56,1,113.63,0.5242601747335072,0,3
172371,Hyderabad,-14.65,1,18.67,1013.36,0,113.32,0.5243951640907282,0,3
766269,Lucknow,-4.2,7,11.15,1003.26,0,105.33,0.524417138007919,0,3
207932,Chennai,-4.14,25,18.27,1004.48,7,74.36,0.5245911628242834,1,3
466634,Bengaluru,8.6,10,14.98,1011.15,0,101.37,0.5246238230078054,0,3
683390,Jaipur,0.62,6,13.62,1010.57,0,106.71,0.5246275173090164,0,3
309365,Kolkata,16.07,10,20.89,1013.09,0,101.37,0.5246322507807183,1,3
863124,Bengaluru,-12.14,5,16.28,1011.01,2,106.04,0.5246376105364051,0,3
103704,Kolkata,-3.56,5,15.22,1006.25,0,108.05,0.5246770305205907,0,3
536740,Ahmedabad,-4.88,9,18.52,1006.22,3,99.72,0.524679404688058,1,3
367747,Delhi,13.17,5,13.36,1008.97,0,108.06,0.5247036266695052,0,3
704277,Lucknow,-12.97,8,15.41,1007.31,0,104.08,0.5248002761061832,0,3
731728,Bengaluru,15.77,7,16.15,1010.74,0,105.42,0.5248291944858368,0,3
838726,Lucknow,7.86,3,14.15,1010.04,1,109.75,0.524832832831943,0,3
922458,Kolkata,24.59,14,13.27,1010.25,0,96.08,0.5248354858576416,1,3
194769,Chennai,-1.53,19,22.82,1008.21,3,86.42,0.5248402716073822,1,3
941134,Ahmedabad,1.49,8,13.02,1007.06,2,102.09,0.5248661287816061,0,3
627778,Pune,2.0,1,22.91,1010.99,4,109.43,0.5248996804945096,0,3
929906,Lucknow,6.74,0,17.56,1005.56,1,113.77,0.524907451798619,0,3
434652,Kolkata,-28.41,18,14.77,1006.9,0,90.77,0.5249091377932373,1,3
152046,Kolkata,11.69,11,18.35,1008.79,0,100.12,0.5249924499426304,1,3
332785,Pune,0.3,1,12.37,1008.73,0,113.45,0.5249934193441121,0,3
475565,Chennai,3.77,17,18.66,1011.61,6,86.12,0.5250130019369462,1,3
352593,Chennai,12.69,8,14.55,1006.9,1,103.13,0.525034783491745,0,3
463188,Bengaluru,14.37,0,17.93,1014.43,2,112.8,0.5250560212118365,0,3
772464,Kolkata,22.84,8,18.26,1004.35,2,102.14,0.5250735950539857,1,3
340977,Hyderabad,-1.46,0,14.01,1011.47,1,113.81,0.5251095471372058,0,3
440544,Jaipur,13.18,0,17.86,1005.47,0,114.82,0.5251378174619724,0,3
233636,Delhi,-11.43,3,21.47,1011.58,3,107.82,0.5251618714324863,0,3
662407,Kolkata,17.46,8,20.34,1010.92,1,103.16,0.5251783836464631,1,3
783414,Pune,4.15,7,18.95,1009.08,0,105.5,0.5252113667244053,0,3
961866,Kolkata,5.92,1,18.06,1011.49,1,112.5,0.5252147654235959,0,3
471658,Hyderabad,7.97,0,14.09,1006.9,3,111.84,0.525220734394411,0,3
205939,Kolkata,3.92,0,16.31,1003.61,0,114.84,0.5252225559491901,0,3
746281,Kolkata,1.35,9,17.01,1011.5,1,101.84,0.525237673961509,0,3
907189,Chennai,-3.21,1,21.81,1007.77,2,111.53,0.5253300404871822,0,3
236078,Jaipur,26.15,2,16.66,1008.46,0,112.19,0.5253323730312868,0,3
646453,Jaipur,-4.74,7,15.44,1004.27,0,105.54,0.5254088221038997,0,3
894348,Chennai,-2.92,12,20.37,1002.54,4,94.88,0.5254115551272406,1,3
156415,Kolkata,24.59,2,16.28,1004.42,0,112.22,0.5254424578697371,0,3
837952,Bengaluru,4.54,7,19.05,1007.01,0,105.56,0.5255077977062633,0,3
721254,Bengaluru,5.95,2,17.56,1015.5,0,112.23,0.5255101132264698,0,3
500560,Delhi,10.39,11,11.31,1009.32,0,100.24,0.5255601527757645,0,3
409499,Lucknow,2.96,5,14.82,1011.21,3,105.25,0.5255822520230805,0,3
212255,Chennai,-3.37,6,17.18,1005.75,3,103.92,0.5255923092879217,0,3
566843,Chennai,-1.18,12,13.28,1009.92,6,92.93,0.525640051694598,1,3
370211,Ahmedabad,-4.69,17,13.63,1008.94,2,90.26,0.5256404823059851,1,3
221035,Delhi,9.16,18,18.19,1005.96,0,90.93,0.5256611359092397,1,3
669827,Delhi,17.03,7,18.19,1009.4,0,105.6,0.5256814336156198,0,3
965845,Pune,0.65,4,15.28,1006.2,0,109.61,0.5257154162596064,0,3
997594,Ahmedabad,-6.78,16,12.34,1009.97,0,93.62,0.5257592637618241,1,3
112210,Jaipur,2.97,0,16.27,1008.11,1,113.96,0.5257713308768773,0,3
762722,Chennai,2.23,18,15.82,1011.41,2,88.96,0.5258058943536681,1,3
734836,Delhi,14.08,5,12.68,1008.09,0,108.3,0.5258276134920723,0,3
142210,Bengaluru,-12.24,2,13.04,1012.53,1,111.3,0.5258281198749283,0,3
676713,Hyderabad,3.57,0,11.66,1010.61,0,114.98,0.5258793847883603,0,3
356600,Ahmedabad,-0.27,16,15.78,1010.72,4,89.65,0.525915989914681,1,3
772875,Chennai,-5.29,8,18.49,1008.97,5,99.32,0.5259177376601374,1,3
517196,Delhi,24.6,17,20.05,1008.85,0,92.32,0.5259294438229593,1,3
855303,Hyderabad,5.82,0,12.6,1013.93,2,113.0,0.5259955547164515,0,3
422002,Delhi,-12.78,0,14.0,1007.0,1,114.01,0.5260137375283905,0,3
294143,Chennai,6.7,7,13.44,1014.71,3,102.68,0.5260512634277553,0,3
316092,Pune,9.81,6,15.8,1010.69,0,107.02,0.5260672513472741,0,3
102303,Hyderabad,7.41,0,17.73,1010.21,1,114.04,0.5261346865696309,0,3
838936,Ahmedabad,2.71,18,20.01,1008.14,0,91.04,0.5261554494198317,1,3
361609,Bengaluru,2.19,9,15.98,1011.48,0,103.05,0.526215643996728,0,3
619920,Lucknow,-7.78,10,13.31,1004.36,0,101.73,0.5262448277015853,0,3
594078,Chennai,7.99,12,13.91,1009.14,3,96.06,0.5262559076188379,1,3
820775,Delhi,-10.76,0,17.66,1006.98,0,115.08,0.5263406185609683,0,3
360096,Ahmedabad,-12.0,11,14.06,1005.12,2,98.42,0.5263677844698985,1,3
395307,Kolkata,18.15,9,12.0,1004.86,0,103.1,0.5264191649709153,0,3
173504,Pune,-11.23,10,23.0,1007.61,0,101.77,0.5264402975840474,1,3
223552,Ahmedabad,14.74,13,18.45,1008.16,3,94.77,0.5264487546575932,1,3
835343,Pune,-3.8,7,18.5,1012.06,1,104.78,0.5264708139649645,0,3
666479,Hyderabad,-2.53,0,17.45,1011.75,1,114.12,0.5265072175164122,0,3
953266,Bengaluru,1.26,3,16.9,1009.77,0,111.12,0.5265304553346541,0,3
615530,Delhi,-11.05,6,14.78,1009.93,0,107.13,0.5265612144977314,0,3
796101,Ahmedabad,-3.93,19,14.12,1007.8,3,86.81,0.5266447024138192,1,3
787326,Delhi,5.68,0,8.82,1010.02,0,115.15,0.5266689578277491,0,4
319832,Lucknow,22.61,7,15.46,1007.25,0,105.83,0.5267045657819,0,4
951732,Delhi,-7.49,0,16.81,1007.96,2,113.16,0.5267232869212588,0,4
195071,Chennai,-9.65,5,18.26,1005.13,3,105.5,0.5267350529060261,0,4
533321,Pune,14.39,3,14.95,1008.26,3,108.17,0.5267363319141076,0,4
904092,Pune,5.79,0,11.88,1008.35,0,115.17,0.5267440341575415,0,4
422679,Ahmedabad,-16.53,10,15.31,1007.18,2,99.84,0.5267785681917827,1,4
611833,Pune,10.01,2,15.66,1009.78,0,112.53,0.5268879399370011,0,4
176054,Delhi,-18.2,0,13.52,1005.45,2,113.2,0.5268954747046874,0,4
300386,Lucknow,1.44,1,12.46,1003.36,0,113.87,0.5269039857555923,0,4
865654,Bengaluru,5.76,2,15.87,1010.58,3,109.55,0.5269454020439317,0,4
233056,Kolkata,12.77,10,16.43,1007.5,3,98.88,0.5269655292910103,1,4
965401,Pune,-1.28,10,16.45,1015.5,0,101.88,0.5269708894135995,0,4
411797,Ahmedabad,-1.05,11,21.33,1010.89,4,96.56,0.5269939691217873,1,4
748052,Bengaluru,-11.97,1,18.76,1011.49,0,113.9,0.5270245945870788,0,4
865630,Ahmedabad,14.52,21,15.61,1013.26,2,85.23,0.5270416513799018,1,4
921968,Bengaluru,15.9,0,21.78,1009.78,2,113.23,0.5270423348197038,0,4
782759,Pune,4.51,4,12.05,1013.71,0,109.9,0.527049775978284,0,4
593687,Chennai,-11.32,10,17.08,1012.72,5,96.9,0.5270613555279766,1,4
307428,Pune,-19.63,10,21.98,1007.34,0,101.91,0.5270962035872173,0,4
986486,Ahmedabad,6.9,9,11.93,1011.25,6,97.25,0.5271259142345689,1,4
500422,Kolkata,12.89,1,15.41,1009.69,3,110.93,0.5271593474268107,0,4
319770,Chennai,16.95,14,13.41,1006.39,2,94.59,0.5271689462268004,1,4
299055,Ahmedabad,-14.29,14,15.46,1009.91,0,96.6,0.5271884464099189,1,4
994343,Hyderabad,3.96,1,16.42,1009.92,0,113.94,0.5272015445323911,0,4
355671,Jaipur,3.91,12,12.57,1012.66,2,97.27,0.5272064588784044,1,4
412534,Pune,8.48,4,20.38,1011.09,0,109.94,0.527244182501488,0,4
723870,Kolkata,-1.64,4,16.38,1007.51,1,108.95,0.5272520631938102,0,4
911152,Jaipur,22.47,7,17.84,1007.9,2,103.96,0.5273342128560043,1,4
707040,Delhi,-8.95,2,13.96,1009.46,1,111.64,0.5273558133067195,0,4
870763,Hyderabad,0.19,8,13.23,1005.28,0,104.64,0.5273680911589506,0,4
607938,Lucknow,15.13,17,16.16,1008.55,0,92.64,0.5273829104904832,1,4
795650,Bengaluru,13.17,0,15.52,1014.83,1,114.34,0.5275231516687282,0,4
112166,Delhi,16.42,7,17.11,1008.61,2,104.01,0.5275405508310256,1,4
307757,Pune,-11.43,14,14.1,1010.16,4,92.68,0.5275563809606606,1,4
587546,Jaipur,-12.39,1,12.58,1010.18,0,114.02,0.527569884262187,0,4
674485,Jaipur,-5.32,8,13.89,1011.15,0,104.7,0.5276628299153238,0,4
698749,Delhi,7.72,6,17.11,1011.41,0,107.37,0.5276735948888385,0,4
550955,Jaipur,-18.61,0,14.98,1010.99,1,114.38,0.5277286050133614,0,4
533525,Hyderabad,9.21,0,16.78,1014.76,0,115.38,0.5277292532749169,0,4
999398,Jaipur,-7.39,2,15.74,1002.5,0,112.72,0.5277355642040599,0,4
952283,Pune,12.02,5,9.85,1013.9,3,105.72,0.5277588608534116,0,4
387330,Delhi,11.13,0,16.36,1006.58,1,114.39,0.5277653970084343,0,4
801534,Lucknow,-9.85,6,15.11,1005.44,0,107.39,0.5277714712123652,0,4
430876,Kolkata,-0.38,7,15.77,1008.85,2,104.06,0.5277780308003397,0,4
883041,Bengaluru,19.09,0,13.15,1011.97,1,114.41,0.5278325371134536,0,4
344762,Kolkata,0.24,5,10.78,1010.77,0,108.75,0.5278573296623119,0,4
478221,Bengaluru,-5.15,9,18.01,1009.84,1,102.43,0.52792935007451,0,4
100909,Chennai,1.42,13,15.95,1010.49,4,94.1,0.5279362697314894,1,4
890075,Jaipur,15.67,1,15.56,1007.93,0,114.1,0.5279464799967277,0,4
992805,Hyderabad,12.72,0,11.7,1016.13,0,115.43,0.5279466674151055,0,4
598357,Delhi,-13.08,0,17.94,1010.84,3,112.43,0.5279498933603584,0,4
929868,Hyderabad,26.92,8,15.32,1011.57,0,104.77,0.5279629141472738,0,4
219726,Lucknow,4.18,5,17.59,1008.6,2,106.77,0.5279694492913618,0,4
176421,Pune,2.29,2,13.46,1013.88,1,111.78,0.5280389065375493,0,4
375871,Pune,-7.73,1,15.67,1011.77,0,114.12,0.5280525464718884,0,4
975194,Pune,6.82,5,19.44,1010.18,1,107.79,0.5280792986891963,0,4
359409,Kolkata,7.08,12,10.86,1008.34,0,99.46,0.5280883043297409,0,4
310743,Chennai,10.91,12,23.33,1011.75,4,95.47,0.5281044565082496,1,4
183057,Jaipur,-16.63,5,17.86,1011.39,1,107.8,0.5281265150959165,0,4
333365,Ahmedabad,5.19,14,9.27,1010.92,0,96.81,0.5281359131198511,0,4
506380,Kolkata,9.76,20,16.2,1005.83,0,88.81,0.5281505443757556,1,4
339499,Kolkata,27.83,6,17.05,1006.71,1,106.48,0.5281632093881812,0,4
837606,Pune,-5.67,4,20.67,1010.66,0,110.2,0.5284007276560323,0,4
262246,Chennai,-15.12,12,18.87,1002.27,6,93.53,0.5284008501518767,1,4
122394,Bengaluru,8.35,6,14.96,1011.02,0,107.54,0.5284323231690441,0,4
419348,Jaipur,-9.74,3,9.82,1008.54,2,109.54,0.5284476849130131,0,4
339669,Bengaluru,-5.54,9,14.49,1009.31,1,102.54,0.5284613845995987,0,4
438041,Chennai,9.92,5,19.99,1010.52,5,103.89,0.5285019279900354,1,4
431773,Bengaluru,-0.21,0,23.7,1011.45,0,115.56,0.5285418196159234,0,4
918665,Chennai,8.03,10,13.76,1008.24,4,98.23,0.5285541757128549,1,4
899213,Jaipur,-8.07,0,7.98,1005.65,6,109.57,0.5285585632296567,0,4
819916,Kolkata,-9.51,16,14.32,1001.63,2,92.23,0.5285653422469428,1,4
658065,Jaipur,9.8,0,7.69,1010.37,2,113.6,0.5287292792361606,0,4
579536,Delhi,-7.52,1,13.38,1010.37,3,111.27,0.5287457440738657,0,4
613117,Chennai,10.07,14,18.41,1008.92,4,92.96,0.5288336363501885,1,4
533856,Ahmedabad,13.41,7,17.23,1009.22,3,103.29,0.5288366204053786,1,4
405605,Chennai,25.93,20,17.79,1007.36,4,84.96,0.528850944349126,1,4
350224,Ahmedabad,14.05,10,18.2,1008.23,0,102.3,0.5288824854583456,1,4
462066,Delhi,-4.89,4,17.11,1007.93,0,110.32,0.5289532096807764,0,4
119927,Kolkata,11.97,16,19.22,1005.48,2,92.32,0.528953259160226,1,4
535320,Ahmedabad,25.57,15,19.81,1015.35,1,94.66,0.5289740733114174,1,4
133164,Ahmedabad,24.32,12,10.31,1009.27,0,99.66,0.5290133657130625,0,4
894993,Chennai,4.45,13,20.38,1005.66,6,92.35,0.5290779998327939,1,4
141672,Ahmedabad,-9.31,19,15.26,1010.91,2,88.35,0.5291164289522193,1,4
176697,Ahmedabad,-0.49,11,14.79,1004.36,6,95.03,0.5291633408084131,1,4
666390,Bengaluru,9.76,5,13.9,1010.1,2,107.03,0.5291746198699023,0,4
231113,Pune,-8.34,11,14.34,1009.28,3,98.04,0.529184951227139,1,4
517885,Chennai,10.34,14,14.06,1000.91,5,92.04,0.5291974013800856,1,4
987826,Lucknow,2.33,0,10.24,1012.29,0,115.71,0.5292246563157095,0,4
613731,Pune,-5.84,6,14.25,1002.94,0,107.71,0.5292397488089936,0,4
908812,Jaipur,8.66,2,13.77,1006.4,0,113.07,0.5293294832620012,0,4
571404,Jaipur,11.92,2,12.51,1009.53,0,113.07,0.5293459713682209,0,4
797416,Jaipur,1.21,8,17.57,1015.55,2,103.07,0.5293471045298239,0,4
995304,Hyderabad,11.22,3,13.85,1011.09,1,110.74,0.5293493987591477,0,4
507286,Pune,10.62,1,17.03,1010.49,0,114.41,0.5293619663193366,0,4
288646,Delhi,3.91,0,16.34,1003.66,0,115.74,0.529362467870368,0,4
846030,Kolkata,-1.51,6,12.21,1009.85,0,107.75,0.5293842495120206,0,4
955937,Ahmedabad,-17.69,19,13.13,1012.11,0,90.41,0.5293852566399925,1,4
190581,Bengaluru,10.83,0,15.21,1010.89,0,115.75,0.5294152864327892,0,4
228093,Jaipur,-19.36,5,14.1,1008.41,3,106.09,0.5294307615597964,0,4
320759,Pune,-0.12,0,12.25,1009.41,1,114.76,0.5294550430887336,0,4
573962,Delhi,-13.61,7,19.75,1012.93,0,106.43,0.5294711052430261,0,4
843826,Ahmedabad,-0.35,13,10.4,1007.92,1,97.44,0.52949956662582,0,4
811016,Pune,8.12,8,17.34,1013.24,2,103.11,0.5295248133468207,1,4
364955,Bengaluru,-11.26,12,16.97,1011.2,0,99.78,0.5295380165390953,0,4
439320,Kolkata,32.56,0,17.32,1005.76,7,108.79,0.5295655668171219,1,4
664107,Ahmedabad,0.72,14,18.54,1013.08,3,94.12,0.5295775293920071,1,4
227885,Hyderabad,5.22,0,12.85,1010.04,3,112.8,0.5296139616321844,0,4
956429,Chennai,12.01,19,13.87,1014.57,3,87.46,0.5296154222433647,1,4
916344,Chennai,10.59,16,22.24,1008.24,7,87.46,0.529619392979224,1,4
648913,Pune,9.5,4,18.88,1006.5,4,106.47,0.529634009431856,1,4
567576,Pune,-3.38,0,21.41,1010.31,2,113.81,0.5296577934968792,0,4
633025,Delhi,-8.4,1,17.38,1008.38,0,114.49,0.5297374305101528,0,4
597643,Lucknow,-7.57,0,17.27,1009.74,0,115.82,0.5297375113029575,0,4
420349,Chennai,10.1,11,20.31,1005.75,5,96.16,0.5297426539597676,1,4
799539,Delhi,-11.61,1,17.78,1007.64,0,114.49,0.5297493202592805,0,4
711248,Hyderabad,1.31,4,15.31,1008.06,0,110.49,0.5297551816060415,0,4
777558,Bengaluru,12.85,0,18.17,1014.19,1,114.83,0.5297731349006201,0,4
248097,Ahmedabad,17.32,14,16.97,1006.26,0,97.16,0.5297747116843804,1,4
648736,Ahmedabad,-1.46,21,15.3,1004.59,0,87.84,0.5298000290581327,1,4
621691,Pune,1.85,6,16.5,1009.32,0,107.84,0.5298269229668111,0,4
700556,Bengaluru,4.01,2,17.8,1015.05,0,113.18,0.5298276108742458,0,4
664781,Ahmedabad,4.17,10,11.38,1008.89,0,102.52,0.5298566982483969,0,4
413814,Pune,3.61,1,18.29,1007.52,3,111.52,0.5298789885801719,0,4
995735,Delhi,12.74,2,11.77,1009.07,1,112.19,0.5299106687202838,0,4
163556,Kolkata,15.82,8,18.84,1003.28,0,105.21,0.5299846250803566,1,4
112964,Delhi,-9.95,0,22.23,1006.52,3,112.88,0.5299883732472127,0,4
281162,Kolkata,-3.49,0,13.41,1004.99,2,113.88,0.5299991310427223,0,4
521126,Ahmedabad,9.28,18,10.64,1012.43,0,91.88,0.5300075078695736,1,4
934306,Pune,12.49,4,17.2,1010.69,0,110.55,0.5300098315431259,0,4
162952,Bengaluru,5.35,3,22.21,1013.08,0,111.89,0.5300418136977605,0,4
449077,Lucknow,-3.35,5,10.61,1003.58,0,109.23,0.5300700824767146,0,4
787926,Chennai,9.63,14,22.15,1011.18,7,90.24,0.5301159059916183,1,4
411893,Lucknow,8.76,1,17.56,1003.76,0,114.58,0.5301438928758829,0,4
535352,Jaipur,11.03,2,19.02,1010.44,0,113.25,0.5301475954813868,0,4
665492,Hyderabad,15.58,3,10.16,1008.78,2,109.93,0.5302420299894001,0,4
108739,Pune,-13.32,3,14.67,1011.28,1,110.93,0.5302440879234674,0,4
564586,Kolkata,0.85,0,14.97,1009.75,4,111.93,0.5302470552815525,0,4
317723,Pune,-7.55,2,20.32,1012.76,1,112.27,0.5302514251164414,0,4
157030,Ahmedabad,1.24,5,15.36,1006.47,1,108.27,0.5302585460823271,0,4
195136,Delhi,-4.63,1,17.96,1006.93,0,114.63,0.5303575980105436,0,4
134007,Bengaluru,-10.3,9,16.87,1008.2,2,101.97,0.5304123399734886,0,4
353777,Kolkata,28.72,0,13.54,1006.6,2,113.98,0.5304384359378628,0,4
855917,Delhi,27.91,0,18.58,1006.97,1,114.98,0.5304418640272333,0,4
785428,Bengaluru,-2.01,0,18.76,1015.76,2,113.98,0.5304451802023784,0,4
138105,Ahmedabad,4.72,20,16.05,1008.87,0,89.31,0.5304473917374396,1,4
403742,Bengaluru,-0.74,5,20.19,1010.41,0,109.31,0.5304511482816071,0,4
528090,Pune,4.07,0,16.61,1008.94,5,110.98,0.5304747883379308,0,4
684357,Ahmedabad,-6.13,13,13.16,1007.64,0,98.66,0.530514599513561,0,4
240384,Jaipur,-0.51,4,21.81,1006.97,0,110.66,0.5305391952449807,0,4
169918,Chennai,-6.76,15,23.77,1011.37,4,92.01,0.5305757469458192,1,4
107686,Kolkata,-2.25,9,16.49,1006.84,0,104.01,0.5306154346817905,0,4
922615,Kolkata,15.57,13,12.19,1009.0,0,98.69,0.5306505589854315,1,4
267138,Lucknow,0.29,11,10.66,1011.91,0,101.36,0.530679800528356,0,4
153190,Ahmedabad,6.9,12,10.11,1009.48,2,98.04,0.5307284957034658,1,4
632351,Ahmedabad,10.58,20,17.31,1010.16,1,88.38,0.5307468810679158,1,4
959907,Kolkata,-4.41,10,11.77,1006.55,0,102.72,0.5307964428040657,0,4
469007,Delhi,6.87,0,14.73,1003.89,0,116.06,0.5308111857056727,0,4
837290,Delhi,1.23,11,11.83,1011.56,0,101.39,0.5308180131668476,0,4
171269,Chennai,-1.8,11,13.56,1010.55,6,95.41,0.5309028440480849,1,4
338651,Ahmedabad,13.72,12,15.79,1011.23,1,99.08,0.5309195237529939,1,4
322022,Lucknow,3.32,6,12.33,1007.4,0,108.09,0.5309402719314222,0,4
897273,Jaipur,-7.93,6,13.56,1013.93,3,105.09,0.5309436248130447,0,4
922116,Bengaluru,-3.24,0,18.41,1011.5,0,116.12,0.5310987660323304,0,4
745915,Jaipur,5.92,0,11.98,1009.27,3,113.12,0.531102543320262,0,4
461076,Kolkata,10.13,9,19.3,1006.75,3,101.12,0.5311150606880874,1,4
819050,Lucknow,5.06,10,16.12,1011.26,2,100.79,0.5311176878271211,1,4
789023,Pune,-2.27,2,17.82,1007.52,1,112.46,0.5311461153624499,0,4
873584,Lucknow,-2.42,6,12.18,1007.0,5,103.13,0.5311461512353148,1,4
176577,Chennai,4.05,15,21.81,1005.26,6,90.13,0.5311558546764769,1,4
204837,Ahmedabad,9.74,20,18.24,1009.12,1,88.47,0.5311795454208991,1,4
877722,Delhi,4.66,5,13.89,1009.23,0,109.49,0.5312692159349164,0,4
880009,Hyderabad,-22.71,9,12.81,1012.85,0,104.16,0.5312797766239149,0,4
155164,Ahmedabad,20.75,16,11.97,1010.57,6,88.83,0.5313150578815387,1,4
966286,Kolkata,5.07,16,15.3,1004.77,1,93.84,0.531321396171848,1,4
317220,Ahmedabad,2.62,3,13.99,1006.9,7,105.17,0.5313219633283142,1,4
769191,Kolkata,19.36,10,11.66,1007.53,0,102.85,0.5313770258136967,0,4
603935,Lucknow,18.52,1,16.12,1005.31,0,114.85,0.5313798543061112,0,4
428914,Hyderabad,-1.2,0,14.95,1011.46,0,116.18,0.531380699043543,0,4
796787,Ahmedabad,4.36,11,20.09,1012.7,3,98.53,0.5314300578675935,1,4
603088,Lucknow,2.95,1,22.91,1008.74,0,114.89,0.5315471398000642,0,4
371577,Chennai,-11.4,8,10.57,1008.34,5,100.57,0.5316098596579534,1,4
278368,Ahmedabad,0.86,16,18.17,1010.11,0,94.9,0.531614594370289,1,4
688861,Kolkata,15.95,10,17.89,1010.0,1,101.9,0.5316227887052509,1,4
961322,Jaipur,-2.96,3,13.55,1008.88,0,112.24,0.5316483988264938,0,4
827157,Kolkata,25.98,5,16.04,1008.35,1,108.58,0.531683380402133,0,4
254610,Jaipur,19.79,2,19.35,1006.36,0,113.59,0.5317193063851445,0,4
791567,Jaipur,0.49,4,14.96,1007.52,0,110.93,0.5317434826630579,0,4
498290,Chennai,6.56,12,18.31,1008.25,4,96.27,0.5317612861195691,1,4
